filename,pred_class,confidence,top3_classes
02006.jpg,change of color saturation,0.9384308457374573,"[('change of color saturation', 0.9384308457374573), ('sparse_sampling_and_reconstruction', 0.05856434628367424), ('contrast_change', 0.0022934419102966785)]"
02007.jpg,change of color saturation,0.5135073661804199,"[('change of color saturation', 0.5135073661804199), ('jpeg2000_transmission_errors', 0.3859235942363739), ('contrast_change', 0.044414449483156204)]"
02008.jpg,gaussian_blur,0.975102961063385,"[('gaussian_blur', 0.975102961063385), ('image_denoising', 0.02432209625840187), ('chromatic_aberrations', 0.0003015390539076179)]"
02012.jpg,gaussian_blur,0.9999463558197021,"[('gaussian_blur', 0.9999463558197021), ('image_denoising', 3.011192166013643e-05), ('sparse_sampling_and_reconstruction', 1.2321625945332926e-05)]"
02015.jpg,gaussian_blur,0.9999136924743652,"[('gaussian_blur', 0.9999136924743652), ('sparse_sampling_and_reconstruction', 3.529051537043415e-05), ('jpeg2000_compression', 2.5080486011574976e-05)]"
02018.jpg,jpeg2000_transmission_errors,0.5589977502822876,"[('jpeg2000_transmission_errors', 0.5589977502822876), ('change of color saturation', 0.40810054540634155), ('mean shift', 0.019149724394083023)]"
02019.jpg,image_denoising,0.9365488290786743,"[('image_denoising', 0.9365488290786743), ('gaussian_blur', 0.047179728746414185), ('chromatic_aberrations', 0.0156429223716259)]"
02022.jpg,gaussian_blur,0.9993138313293457,"[('gaussian_blur', 0.9993138313293457), ('jpeg2000_compression', 0.00045745287206955254), ('sparse_sampling_and_reconstruction', 0.00018478016136214137)]"
02027.jpg,gaussian_blur,0.890524685382843,"[('gaussian_blur', 0.890524685382843), ('image_denoising', 0.10814794152975082), ('jpeg2000_compression', 0.0009326990111730993)]"
02028.jpg,contrast_change,0.7882437109947205,"[('contrast_change', 0.7882437109947205), ('gaussian_blur', 0.19787390530109406), ('sparse_sampling_and_reconstruction', 0.013374947011470795)]"
02031.jpg,non_eccentricity_pattern_noise,0.9931333661079407,"[('non_eccentricity_pattern_noise', 0.9931333661079407), ('jpeg_transmission_errors', 0.006690291687846184), ('change of color saturation', 3.210350769222714e-05)]"
02032.jpg,jpeg2000_transmission_errors,0.9988505840301514,"[('jpeg2000_transmission_errors', 0.9988505840301514), ('comfort_noise', 0.0008729195105843246), ('color_quantization_with_dithering', 0.00010486128303455189)]"
02033.jpg,gaussian_blur,0.9999581575393677,"[('gaussian_blur', 0.9999581575393677), ('image_denoising', 2.1365513021009974e-05), ('sparse_sampling_and_reconstruction', 1.003058878268348e-05)]"
02035.jpg,jpeg2000_transmission_errors,0.9874897599220276,"[('jpeg2000_transmission_errors', 0.9874897599220276), ('contrast_change', 0.00951629038900137), ('color_quantization_with_dithering', 0.0025211561005562544)]"
02038.jpg,gaussian_blur,0.9713917374610901,"[('gaussian_blur', 0.9713917374610901), ('image_denoising', 0.028320932760834694), ('jpeg2000_compression', 0.00015406195598188788)]"
02040.jpg,gaussian_blur,0.972849428653717,"[('gaussian_blur', 0.972849428653717), ('image_denoising', 0.02611679956316948), ('jpeg2000_compression', 0.0007275004754774272)]"
02042.jpg,change of color saturation,0.999797523021698,"[('change of color saturation', 0.999797523021698), ('color_quantization_with_dithering', 7.050068234093487e-05), ('jpeg_transmission_errors', 5.407871867646463e-05)]"
02043.jpg,contrast_change,0.5330707430839539,"[('contrast_change', 0.5330707430839539), ('mean shift', 0.46636608242988586), ('quantization_noise', 0.00019660319958347827)]"
02044.jpg,non_eccentricity_pattern_noise,0.9954466223716736,"[('non_eccentricity_pattern_noise', 0.9954466223716736), ('contrast_change', 0.00128014269284904), ('local_block-wise_distortions', 0.0009118150337599218)]"
02045.jpg,non_eccentricity_pattern_noise,0.6051910519599915,"[('non_eccentricity_pattern_noise', 0.6051910519599915), ('spatially_correlated_noise', 0.15030483901500702), ('quantization_noise', 0.07675272971391678)]"
02046.jpg,chromatic_aberrations,0.976040780544281,"[('chromatic_aberrations', 0.976040780544281), ('image_denoising', 0.00935081671923399), ('contrast_change', 0.008561234921216965)]"
02047.jpg,jpeg2000_transmission_errors,0.9291812181472778,"[('jpeg2000_transmission_errors', 0.9291812181472778), ('contrast_change', 0.03914777189493179), ('mean shift', 0.00900198332965374)]"
02048.jpg,gaussian_blur,0.8388325572013855,"[('gaussian_blur', 0.8388325572013855), ('jpeg2000_compression', 0.09635861963033676), ('sparse_sampling_and_reconstruction', 0.03763873502612114)]"
02050.jpg,gaussian_blur,0.9998102784156799,"[('gaussian_blur', 0.9998102784156799), ('sparse_sampling_and_reconstruction', 0.00017458945512771606), ('jpeg2000_compression', 7.1570134423382115e-06)]"
02051.jpg,gaussian_blur,0.7203795909881592,"[('gaussian_blur', 0.7203795909881592), ('jpeg2000_compression', 0.19592958688735962), ('image_denoising', 0.07945537567138672)]"
02052.jpg,image_denoising,0.6114334464073181,"[('image_denoising', 0.6114334464073181), ('chromatic_aberrations', 0.17954394221305847), ('non_eccentricity_pattern_noise', 0.11744412779808044)]"
02056.jpg,change of color saturation,0.9999523162841797,"[('change of color saturation', 0.9999523162841797), ('jpeg_transmission_errors', 3.727749935933389e-05), ('contrast_change', 6.495457455457654e-06)]"
02058.jpg,mean shift,0.9837733507156372,"[('mean shift', 0.9837733507156372), ('contrast_change', 0.01539427787065506), ('chromatic_aberrations', 0.00046558812027797103)]"
02059.jpg,change of color saturation,0.9995155334472656,"[('change of color saturation', 0.9995155334472656), ('sparse_sampling_and_reconstruction', 0.00023130908084567636), ('jpeg_transmission_errors', 0.00015881894796621054)]"
02063.jpg,contrast_change,0.9757781028747559,"[('contrast_change', 0.9757781028747559), ('mean shift', 0.021544992923736572), ('quantization_noise', 0.0015623491490259767)]"
02064.jpg,change of color saturation,0.9960307478904724,"[('change of color saturation', 0.9960307478904724), ('jpeg_transmission_errors', 0.0032050516456365585), ('mean shift', 0.0003409500641282648)]"
02066.jpg,quantization_noise,0.7510790824890137,"[('quantization_noise', 0.7510790824890137), ('contrast_change', 0.2467125654220581), ('jpeg2000_transmission_errors', 0.0010406887158751488)]"
02067.jpg,change of color saturation,0.9999420642852783,"[('change of color saturation', 0.9999420642852783), ('contrast_change', 2.762083022389561e-05), ('jpeg_transmission_errors', 2.6039262593258172e-05)]"
02068.jpg,mean shift,0.5602189898490906,"[('mean shift', 0.5602189898490906), ('chromatic_aberrations', 0.3050463795661926), ('gaussian_blur', 0.06353799998760223)]"
02075.jpg,spatially_correlated_noise,0.9714869260787964,"[('spatially_correlated_noise', 0.9714869260787964), ('chromatic_aberrations', 0.01729629375040531), ('image_denoising', 0.00975192803889513)]"
02076.jpg,mean shift,0.7640913724899292,"[('mean shift', 0.7640913724899292), ('contrast_change', 0.2358502298593521), ('change of color saturation', 2.1080977603560314e-05)]"
02077.jpg,gaussian_blur,0.6183434724807739,"[('gaussian_blur', 0.6183434724807739), ('chromatic_aberrations', 0.3501712679862976), ('image_denoising', 0.023793336004018784)]"
02078.jpg,contrast_change,0.9113402366638184,"[('contrast_change', 0.9113402366638184), ('color_quantization_with_dithering', 0.06166552007198334), ('mean shift', 0.00943280290812254)]"
02080.jpg,chromatic_aberrations,0.7043280601501465,"[('chromatic_aberrations', 0.7043280601501465), ('mean shift', 0.20541830360889435), ('image_denoising', 0.056212760508060455)]"
02081.jpg,jpeg2000_transmission_errors,0.5961824655532837,"[('jpeg2000_transmission_errors', 0.5961824655532837), ('contrast_change', 0.39659449458122253), ('comfort_noise', 0.005533969961106777)]"
02083.jpg,jpeg_transmission_errors,0.883929431438446,"[('jpeg_transmission_errors', 0.883929431438446), ('contrast_change', 0.04881555214524269), ('mean shift', 0.024704676121473312)]"
02084.jpg,non_eccentricity_pattern_noise,0.677711546421051,"[('non_eccentricity_pattern_noise', 0.677711546421051), ('mean shift', 0.2528439462184906), ('contrast_change', 0.04239143058657646)]"
02088.jpg,non_eccentricity_pattern_noise,0.5496365427970886,"[('non_eccentricity_pattern_noise', 0.5496365427970886), ('change of color saturation', 0.44480055570602417), ('contrast_change', 0.003431804943829775)]"
02089.jpg,change of color saturation,0.7964296340942383,"[('change of color saturation', 0.7964296340942383), ('non_eccentricity_pattern_noise', 0.2021591067314148), ('mean shift', 0.0006621521897614002)]"
02092.jpg,quantization_noise,0.6042767763137817,"[('quantization_noise', 0.6042767763137817), ('contrast_change', 0.3792817294597626), ('color_quantization_with_dithering', 0.006417480763047934)]"
02093.jpg,multiplicative_gaussian_noise,0.3614802956581116,"[('multiplicative_gaussian_noise', 0.3614802956581116), ('mean shift', 0.21116746962070465), ('chromatic_aberrations', 0.15957409143447876)]"
02095.jpg,quantization_noise,0.5565717220306396,"[('quantization_noise', 0.5565717220306396), ('contrast_change', 0.41326239705085754), ('color_quantization_with_dithering', 0.01476106233894825)]"
02097.jpg,non_eccentricity_pattern_noise,0.9425175786018372,"[('non_eccentricity_pattern_noise', 0.9425175786018372), ('contrast_change', 0.04577172175049782), ('quantization_noise', 0.005416858475655317)]"
02098.jpg,change of color saturation,0.998847484588623,"[('change of color saturation', 0.998847484588623), ('jpeg_transmission_errors', 0.0010244768345728517), ('sparse_sampling_and_reconstruction', 8.962161518866196e-05)]"
02099.jpg,mean shift,0.9821701049804688,"[('mean shift', 0.9821701049804688), ('contrast_change', 0.013792621903121471), ('chromatic_aberrations', 0.0018633956788107753)]"
02100.jpg,gaussian_blur,0.5449932217597961,"[('gaussian_blur', 0.5449932217597961), ('sparse_sampling_and_reconstruction', 0.4519492983818054), ('jpeg2000_compression', 0.0017234883271157742)]"
02101.jpg,gaussian_blur,0.9998064637184143,"[('gaussian_blur', 0.9998064637184143), ('image_denoising', 0.00015674355381634086), ('jpeg2000_compression', 1.3150837730790954e-05)]"
02102.jpg,change of color saturation,0.9889718890190125,"[('change of color saturation', 0.9889718890190125), ('jpeg_transmission_errors', 0.004529164172708988), ('sparse_sampling_and_reconstruction', 0.00372340832836926)]"
02103.jpg,gaussian_blur,0.9972090125083923,"[('gaussian_blur', 0.9972090125083923), ('image_denoising', 0.0021001393906772137), ('sparse_sampling_and_reconstruction', 0.0003878218703903258)]"
02104.jpg,change of color saturation,0.9999072551727295,"[('change of color saturation', 0.9999072551727295), ('contrast_change', 3.133973223157227e-05), ('jpeg_compression', 2.175434747186955e-05)]"
02105.jpg,gaussian_blur,0.9999510049819946,"[('gaussian_blur', 0.9999510049819946), ('image_denoising', 3.614780871430412e-05), ('sparse_sampling_and_reconstruction', 6.3696879806229845e-06)]"
02106.jpg,chromatic_aberrations,0.33324137330055237,"[('chromatic_aberrations', 0.33324137330055237), ('mean shift', 0.2916969954967499), ('contrast_change', 0.2681479752063751)]"
02109.jpg,image_denoising,0.8043758273124695,"[('image_denoising', 0.8043758273124695), ('quantization_noise', 0.05831127613782883), ('contrast_change', 0.039289724081754684)]"
02111.jpg,sparse_sampling_and_reconstruction,0.8511735200881958,"[('sparse_sampling_and_reconstruction', 0.8511735200881958), ('jpeg2000_compression', 0.1131538599729538), ('change of color saturation', 0.034291092306375504)]"
02113.jpg,gaussian_blur,0.9992638230323792,"[('gaussian_blur', 0.9992638230323792), ('image_denoising', 0.0005746629904024303), ('chromatic_aberrations', 5.26712101418525e-05)]"
02114.jpg,contrast_change,0.9061928987503052,"[('contrast_change', 0.9061928987503052), ('quantization_noise', 0.08314313739538193), ('jpeg2000_transmission_errors', 0.00800176989287138)]"
02115.jpg,change of color saturation,0.9454267621040344,"[('change of color saturation', 0.9454267621040344), ('contrast_change', 0.05432847887277603), ('mean shift', 0.00015055362018756568)]"
02116.jpg,gaussian_blur,0.9025514125823975,"[('gaussian_blur', 0.9025514125823975), ('jpeg2000_compression', 0.04432826116681099), ('image_denoising', 0.04155968874692917)]"
02123.jpg,gaussian_blur,0.9962736368179321,"[('gaussian_blur', 0.9962736368179321), ('jpeg2000_compression', 0.0018183980137109756), ('image_denoising', 0.001527166343294084)]"
02125.jpg,image_denoising,0.9351802468299866,"[('image_denoising', 0.9351802468299866), ('jpeg2000_transmission_errors', 0.04874115437269211), ('gaussian_blur', 0.010035645216703415)]"
02126.jpg,jpeg_compression,0.9720032811164856,"[('jpeg_compression', 0.9720032811164856), ('jpeg2000_compression', 0.015291750431060791), ('local_block-wise_distortions', 0.006165931932628155)]"
02130.jpg,image_denoising,0.6053035855293274,"[('image_denoising', 0.6053035855293274), ('chromatic_aberrations', 0.37320882081985474), ('jpeg2000_transmission_errors', 0.01976092718541622)]"
02131.jpg,gaussian_blur,0.9995986819267273,"[('gaussian_blur', 0.9995986819267273), ('image_denoising', 0.00015936991258058697), ('contrast_change', 0.00013388752995524555)]"
02136.jpg,change of color saturation,0.38187655806541443,"[('change of color saturation', 0.38187655806541443), ('mean shift', 0.3017297387123108), ('contrast_change', 0.29008471965789795)]"
02137.jpg,contrast_change,0.9548651576042175,"[('contrast_change', 0.9548651576042175), ('mean shift', 0.04124179482460022), ('comfort_noise', 0.0030024207662791014)]"
02138.jpg,contrast_change,0.7968817949295044,"[('contrast_change', 0.7968817949295044), ('quantization_noise', 0.17805646359920502), ('jpeg2000_transmission_errors', 0.015974707901477814)]"
02140.jpg,gaussian_blur,0.9725438356399536,"[('gaussian_blur', 0.9725438356399536), ('image_denoising', 0.025800304487347603), ('jpeg2000_compression', 0.001252195332199335)]"
02141.jpg,gaussian_blur,0.998940646648407,"[('gaussian_blur', 0.998940646648407), ('image_denoising', 0.0009083707118406892), ('chromatic_aberrations', 8.258462185040116e-05)]"
02142.jpg,change of color saturation,0.9995386600494385,"[('change of color saturation', 0.9995386600494385), ('contrast_change', 0.00038248556666076183), ('jpeg_transmission_errors', 4.4433592847781256e-05)]"
02143.jpg,image_denoising,0.6686097979545593,"[('image_denoising', 0.6686097979545593), ('gaussian_blur', 0.3211755156517029), ('jpeg2000_transmission_errors', 0.007776339538395405)]"
02144.jpg,non_eccentricity_pattern_noise,0.9961579442024231,"[('non_eccentricity_pattern_noise', 0.9961579442024231), ('contrast_change', 0.002494626911357045), ('mean shift', 0.0012461732840165496)]"
02145.jpg,gaussian_blur,0.8002803921699524,"[('gaussian_blur', 0.8002803921699524), ('image_denoising', 0.16100884974002838), ('chromatic_aberrations', 0.02593202516436577)]"
02146.jpg,image_denoising,0.999470055103302,"[('image_denoising', 0.999470055103302), ('jpeg2000_transmission_errors', 0.00040940058534033597), ('gaussian_blur', 4.392020127852447e-05)]"
02147.jpg,contrast_change,0.628587007522583,"[('contrast_change', 0.628587007522583), ('mean shift', 0.3454221189022064), ('jpeg2000_transmission_errors', 0.00920009333640337)]"
02149.jpg,image_denoising,0.6288896799087524,"[('image_denoising', 0.6288896799087524), ('mean shift', 0.21553340554237366), ('gaussian_blur', 0.08548834174871445)]"
02150.jpg,gaussian_blur,0.8363210558891296,"[('gaussian_blur', 0.8363210558891296), ('sparse_sampling_and_reconstruction', 0.13669471442699432), ('jpeg2000_compression', 0.02681325189769268)]"
02152.jpg,contrast_change,0.7770582437515259,"[('contrast_change', 0.7770582437515259), ('mean shift', 0.2200239598751068), ('quantization_noise', 0.0015795946819707751)]"
02157.jpg,sparse_sampling_and_reconstruction,0.7587215304374695,"[('sparse_sampling_and_reconstruction', 0.7587215304374695), ('gaussian_blur', 0.11667300760746002), ('jpeg2000_compression', 0.059464678168296814)]"
02159.jpg,jpeg2000_compression,0.33739227056503296,"[('jpeg2000_compression', 0.33739227056503296), ('change of color saturation', 0.3365204334259033), ('jpeg2000_transmission_errors', 0.27732229232788086)]"
02161.jpg,gaussian_blur,0.8468690514564514,"[('gaussian_blur', 0.8468690514564514), ('contrast_change', 0.14192406833171844), ('mean shift', 0.008482163771986961)]"
02162.jpg,change of color saturation,0.9999654293060303,"[('change of color saturation', 0.9999654293060303), ('jpeg_transmission_errors', 1.9062588762608357e-05), ('contrast_change', 1.0119932994712144e-05)]"
02163.jpg,comfort_noise,0.5316932201385498,"[('comfort_noise', 0.5316932201385498), ('jpeg2000_transmission_errors', 0.34281909465789795), ('non_eccentricity_pattern_noise', 0.09830199927091599)]"
02164.jpg,change of color saturation,0.7471892833709717,"[('change of color saturation', 0.7471892833709717), ('jpeg_transmission_errors', 0.2478828728199005), ('sparse_sampling_and_reconstruction', 0.0046897754073143005)]"
02166.jpg,contrast_change,0.9542546272277832,"[('contrast_change', 0.9542546272277832), ('mean shift', 0.04550414904952049), ('quantization_noise', 0.00012633358710445464)]"
02175.jpg,chromatic_aberrations,0.7046941518783569,"[('chromatic_aberrations', 0.7046941518783569), ('image_denoising', 0.2877853810787201), ('contrast_change', 0.00261434493586421)]"
02176.jpg,change of color saturation,0.6912211179733276,"[('change of color saturation', 0.6912211179733276), ('sparse_sampling_and_reconstruction', 0.2999860346317291), ('jpeg_transmission_errors', 0.005367476958781481)]"
02178.jpg,image_denoising,0.9822073578834534,"[('image_denoising', 0.9822073578834534), ('contrast_change', 0.007692031562328339), ('gaussian_blur', 0.004755334462970495)]"
02182.jpg,image_denoising,0.9876389503479004,"[('image_denoising', 0.9876389503479004), ('gaussian_blur', 0.008981083519756794), ('jpeg2000_compression', 0.0026418552733957767)]"
02183.jpg,jpeg2000_transmission_errors,0.8834620118141174,"[('jpeg2000_transmission_errors', 0.8834620118141174), ('contrast_change', 0.1003512442111969), ('comfort_noise', 0.010489525273442268)]"
02184.jpg,contrast_change,0.6347402930259705,"[('contrast_change', 0.6347402930259705), ('gaussian_blur', 0.36338356137275696), ('sparse_sampling_and_reconstruction', 0.0010783295147120953)]"
02185.jpg,quantization_noise,0.9540621042251587,"[('quantization_noise', 0.9540621042251587), ('contrast_change', 0.045211061835289), ('jpeg2000_transmission_errors', 0.00042748264968395233)]"
02188.jpg,jpeg2000_transmission_errors,0.7957401275634766,"[('jpeg2000_transmission_errors', 0.7957401275634766), ('image_denoising', 0.11081907153129578), ('gaussian_blur', 0.04680425673723221)]"
02189.jpg,image_denoising,0.921913206577301,"[('image_denoising', 0.921913206577301), ('gaussian_blur', 0.07735875248908997), ('chromatic_aberrations', 0.0005918036913499236)]"
02190.jpg,contrast_change,0.5367609262466431,"[('contrast_change', 0.5367609262466431), ('jpeg2000_transmission_errors', 0.334740549325943), ('mean shift', 0.04185418039560318)]"
02191.jpg,sparse_sampling_and_reconstruction,0.24868781864643097,"[('sparse_sampling_and_reconstruction', 0.24868781864643097), ('jpeg_transmission_errors', 0.20778585970401764), ('chromatic_aberrations', 0.15415102243423462)]"
02192.jpg,chromatic_aberrations,0.9952688813209534,"[('chromatic_aberrations', 0.9952688813209534), ('mean shift', 0.0011370331048965454), ('quantization_noise', 0.0005821976228617132)]"
02193.jpg,change of color saturation,0.9995400905609131,"[('change of color saturation', 0.9995400905609131), ('contrast_change', 0.00029333040583878756), ('mean shift', 0.00011982817522948608)]"
02197.jpg,contrast_change,0.897065281867981,"[('contrast_change', 0.897065281867981), ('quantization_noise', 0.050209369510412216), ('chromatic_aberrations', 0.04754303768277168)]"
02198.jpg,image_denoising,0.9974743723869324,"[('image_denoising', 0.9974743723869324), ('chromatic_aberrations', 0.0020009514410048723), ('gaussian_blur', 0.00016528448031749576)]"
02199.jpg,gaussian_blur,0.5817447900772095,"[('gaussian_blur', 0.5817447900772095), ('sparse_sampling_and_reconstruction', 0.4175363779067993), ('jpeg2000_compression', 0.0004029499541502446)]"
02201.jpg,sparse_sampling_and_reconstruction,0.6335307955741882,"[('sparse_sampling_and_reconstruction', 0.6335307955741882), ('contrast_change', 0.3081202507019043), ('jpeg_transmission_errors', 0.04744371399283409)]"
02202.jpg,change of color saturation,0.9911428689956665,"[('change of color saturation', 0.9911428689956665), ('jpeg_transmission_errors', 0.006760498974472284), ('non_eccentricity_pattern_noise', 0.0014767455868422985)]"
02203.jpg,gaussian_blur,0.9990191459655762,"[('gaussian_blur', 0.9990191459655762), ('image_denoising', 0.0009283113176934421), ('chromatic_aberrations', 3.18301135848742e-05)]"
02204.jpg,image_denoising,0.973530650138855,"[('image_denoising', 0.973530650138855), ('chromatic_aberrations', 0.025548934936523438), ('gaussian_blur', 0.000529694021679461)]"
02205.jpg,gaussian_blur,0.9983277916908264,"[('gaussian_blur', 0.9983277916908264), ('image_denoising', 0.0012707046698778868), ('chromatic_aberrations', 0.00035095616476610303)]"
02211.jpg,jpeg_transmission_errors,0.7284806370735168,"[('jpeg_transmission_errors', 0.7284806370735168), ('comfort_noise', 0.06230243667960167), ('jpeg_compression', 0.043880827724933624)]"
02213.jpg,image_denoising,0.8978565335273743,"[('image_denoising', 0.8978565335273743), ('gaussian_blur', 0.09597625583410263), ('chromatic_aberrations', 0.0020414888858795166)]"
02216.jpg,image_denoising,0.9995563626289368,"[('image_denoising', 0.9995563626289368), ('jpeg2000_transmission_errors', 0.0001873526634881273), ('jpeg2000_compression', 8.336891914950684e-05)]"
02219.jpg,chromatic_aberrations,0.4633660316467285,"[('chromatic_aberrations', 0.4633660316467285), ('gaussian_blur', 0.3950558602809906), ('image_denoising', 0.09709271043539047)]"
02220.jpg,change of color saturation,0.9891161322593689,"[('change of color saturation', 0.9891161322593689), ('contrast_change', 0.010556651279330254), ('mean shift', 0.00019724571029655635)]"
02222.jpg,mean shift,0.9608888626098633,"[('mean shift', 0.9608888626098633), ('contrast_change', 0.0336892232298851), ('non_eccentricity_pattern_noise', 0.004775698762387037)]"
02223.jpg,change of color saturation,0.9995458722114563,"[('change of color saturation', 0.9995458722114563), ('contrast_change', 0.0002805799013003707), ('mean shift', 0.0001378661545459181)]"
02226.jpg,image_denoising,0.9721072316169739,"[('image_denoising', 0.9721072316169739), ('gaussian_blur', 0.017268823459744453), ('chromatic_aberrations', 0.010414456948637962)]"
02228.jpg,mean shift,0.9022839665412903,"[('mean shift', 0.9022839665412903), ('contrast_change', 0.050277743488550186), ('chromatic_aberrations', 0.03862772136926651)]"
02229.jpg,gaussian_blur,0.9976477026939392,"[('gaussian_blur', 0.9976477026939392), ('contrast_change', 0.0012915882980450988), ('sparse_sampling_and_reconstruction', 0.0007532963063567877)]"
02230.jpg,gaussian_blur,0.9995028972625732,"[('gaussian_blur', 0.9995028972625732), ('sparse_sampling_and_reconstruction', 0.0002211964165326208), ('jpeg2000_compression', 0.0002182126190746203)]"
02231.jpg,image_denoising,0.5751227736473083,"[('image_denoising', 0.5751227736473083), ('gaussian_blur', 0.42282313108444214), ('chromatic_aberrations', 0.0019175612833350897)]"
02236.jpg,image_denoising,0.6964638233184814,"[('image_denoising', 0.6964638233184814), ('gaussian_blur', 0.1332123577594757), ('contrast_change', 0.05599480867385864)]"
02238.jpg,gaussian_blur,0.9808754920959473,"[('gaussian_blur', 0.9808754920959473), ('image_denoising', 0.01437639445066452), ('chromatic_aberrations', 0.00460768211632967)]"
02243.jpg,gaussian_blur,0.8283901214599609,"[('gaussian_blur', 0.8283901214599609), ('sparse_sampling_and_reconstruction', 0.11788319051265717), ('jpeg2000_compression', 0.05320148169994354)]"
02245.jpg,gaussian_blur,0.9949317574501038,"[('gaussian_blur', 0.9949317574501038), ('sparse_sampling_and_reconstruction', 0.0030701267533004284), ('jpeg2000_compression', 0.0019578656647354364)]"
02246.jpg,jpeg_compression,0.7457035183906555,"[('jpeg_compression', 0.7457035183906555), ('sparse_sampling_and_reconstruction', 0.08733087033033371), ('change of color saturation', 0.06277485936880112)]"
02247.jpg,gaussian_blur,0.9995989203453064,"[('gaussian_blur', 0.9995989203453064), ('jpeg2000_compression', 0.0002797434863168746), ('sparse_sampling_and_reconstruction', 7.177203224273399e-05)]"
02248.jpg,gaussian_blur,0.9994971752166748,"[('gaussian_blur', 0.9994971752166748), ('image_denoising', 0.0003663363750092685), ('jpeg2000_compression', 6.428827327908948e-05)]"
02249.jpg,contrast_change,0.902513325214386,"[('contrast_change', 0.902513325214386), ('sparse_sampling_and_reconstruction', 0.05430636182427406), ('chromatic_aberrations', 0.01509349700063467)]"
02252.jpg,change of color saturation,0.9989721775054932,"[('change of color saturation', 0.9989721775054932), ('contrast_change', 0.0009132559061981738), ('jpeg_transmission_errors', 8.503363642375916e-05)]"
02253.jpg,image_denoising,0.9381731748580933,"[('image_denoising', 0.9381731748580933), ('chromatic_aberrations', 0.04431891068816185), ('jpeg2000_transmission_errors', 0.013443196192383766)]"
02256.jpg,change of color saturation,0.9978380799293518,"[('change of color saturation', 0.9978380799293518), ('mean shift', 0.0010446187807247043), ('color_quantization_with_dithering', 0.00044313116814009845)]"
02258.jpg,gaussian_blur,0.9997209906578064,"[('gaussian_blur', 0.9997209906578064), ('sparse_sampling_and_reconstruction', 0.00014453745097853243), ('jpeg2000_compression', 9.303861588705331e-05)]"
02262.jpg,gaussian_blur,0.999567449092865,"[('gaussian_blur', 0.999567449092865), ('sparse_sampling_and_reconstruction', 0.00037828597123734653), ('jpeg2000_compression', 4.0289924072567374e-05)]"
02263.jpg,gaussian_blur,0.5318955779075623,"[('gaussian_blur', 0.5318955779075623), ('image_denoising', 0.323750764131546), ('chromatic_aberrations', 0.142218217253685)]"
02265.jpg,contrast_change,0.8802052736282349,"[('contrast_change', 0.8802052736282349), ('mean shift', 0.11083173751831055), ('quantization_noise', 0.005135072860866785)]"
02266.jpg,sparse_sampling_and_reconstruction,0.9965518712997437,"[('sparse_sampling_and_reconstruction', 0.9965518712997437), ('jpeg2000_compression', 0.003022931283339858), ('gaussian_blur', 0.0004023899673484266)]"
02268.jpg,change of color saturation,0.9970596432685852,"[('change of color saturation', 0.9970596432685852), ('contrast_change', 0.002578546293079853), ('jpeg_transmission_errors', 0.00032275044941343367)]"
02270.jpg,gaussian_blur,0.5753555297851562,"[('gaussian_blur', 0.5753555297851562), ('image_denoising', 0.23207932710647583), ('jpeg2000_compression', 0.16650933027267456)]"
02272.jpg,change of color saturation,0.9980782270431519,"[('change of color saturation', 0.9980782270431519), ('contrast_change', 0.0007692544022575021), ('jpeg_transmission_errors', 0.0005745696253143251)]"
02275.jpg,quantization_noise,0.6689141392707825,"[('quantization_noise', 0.6689141392707825), ('contrast_change', 0.24353298544883728), ('mean shift', 0.048251923173666)]"
02278.jpg,sparse_sampling_and_reconstruction,0.9647504091262817,"[('sparse_sampling_and_reconstruction', 0.9647504091262817), ('gaussian_blur', 0.034293532371520996), ('contrast_change', 0.0006499144365079701)]"
02280.jpg,jpeg2000_transmission_errors,0.9159446954727173,"[('jpeg2000_transmission_errors', 0.9159446954727173), ('comfort_noise', 0.0776042565703392), ('image_denoising', 0.0036154468543827534)]"
02281.jpg,gaussian_blur,0.9992831349372864,"[('gaussian_blur', 0.9992831349372864), ('jpeg2000_compression', 0.0004231127386447042), ('image_denoising', 0.00018815846124198288)]"
02283.jpg,gaussian_blur,0.9999819993972778,"[('gaussian_blur', 0.9999819993972778), ('image_denoising', 8.758877811487764e-06), ('sparse_sampling_and_reconstruction', 5.651247192872688e-06)]"
02285.jpg,gaussian_blur,0.6750304102897644,"[('gaussian_blur', 0.6750304102897644), ('image_denoising', 0.3159826695919037), ('jpeg2000_compression', 0.005174837540835142)]"
02286.jpg,jpeg2000_transmission_errors,0.9749017953872681,"[('jpeg2000_transmission_errors', 0.9749017953872681), ('non_eccentricity_pattern_noise', 0.017267020419239998), ('gaussian_blur', 0.0039994665421545506)]"
02287.jpg,contrast_change,0.8074629902839661,"[('contrast_change', 0.8074629902839661), ('gaussian_blur', 0.1365744173526764), ('sparse_sampling_and_reconstruction', 0.030476298183202744)]"
02288.jpg,gaussian_blur,0.9947028756141663,"[('gaussian_blur', 0.9947028756141663), ('jpeg2000_compression', 0.0024963016621768475), ('sparse_sampling_and_reconstruction', 0.0019173225155100226)]"
02290.jpg,gaussian_blur,0.9997461438179016,"[('gaussian_blur', 0.9997461438179016), ('image_denoising', 0.00021905917674303055), ('sparse_sampling_and_reconstruction', 1.4080934306548443e-05)]"
02291.jpg,gaussian_blur,0.9911439418792725,"[('gaussian_blur', 0.9911439418792725), ('image_denoising', 0.008458094671368599), ('jpeg2000_compression', 0.00024957259302027524)]"
